Name,New team offseason 21,CSW%,F-Strike%,RE24,WAR,K-BB%,Type,Year
Jake Reed,No,14.3,63.0,0.93,0.1,0.0,Reliever,2022
Jake Reed,No,14.3,63.0,0.93,0.1,15.0,Reliever,2022
Jake Reed,No,14.3,63.0,0.93,0.1,14.8,Reliever,2022
Jake Reed,No,14.3,63.0,0.93,0.1,-7.7,Reliever,2022
Jake Reed,No,14.3,63.0,0.93,0.1,0.0,Reliever,2022
Jake Reed,No,14.3,63.0,0.93,0.0,15.0,Reliever,2022
Jake Reed,No,14.3,63.0,0.93,0.0,14.8,Reliever,2022
Jake Reed,No,14.3,63.0,0.93,0.0,-7.7,Reliever,2022
Jake Reed,No,14.3,63.0,0.93,0.0,0.0,Reliever,2022
Jake Reed,No,14.3,63.0,0.86,-0.15,15.0,Reliever,2022
Jake Reed,No,14.3,63.0,0.86,-0.15,14.8,Reliever,2022
Jake Reed,No,14.3,63.0,0.86,-0.15,-7.7,Reliever,2022
Jake Reed,No,14.3,63.0,0.86,-0.15,0.0,Reliever,2022
Jake Reed,No,14.3,63.0,0.86,0.1,15.0,Reliever,2022
Jake Reed,No,14.3,63.0,0.86,0.1,14.8,Reliever,2022
Jake Reed,No,14.3,63.0,0.86,0.1,-7.7,Reliever,2022
Jake Reed,No,14.3,63.0,0.86,0.1,0.0,Reliever,2022
Jake Reed,No,14.3,63.0,0.86,0.1,15.0,Reliever,2022
Jake Reed,No,14.3,63.0,0.86,0.1,14.8,Reliever,2022
Jake Reed,No,14.3,63.0,0.86,0.1,-7.7,Reliever,2022
Jake Reed,No,14.3,63.0,0.86,0.1,0.0,Reliever,2022
Jake Reed,No,14.3,63.0,0.86,0.0,15.0,Reliever,2022
Jake Reed,No,14.3,63.0,0.86,0.0,14.8,Reliever,2022
Jake Reed,No,14.3,63.0,0.86,0.0,-7.7,Reliever,2022
Jake Reed,No,14.3,63.0,0.86,0.0,0.0,Reliever,2022
Jake Reed,No,14.3,63.0,-2.34,-0.15,15.0,Reliever,2022
Jake Reed,No,14.3,63.0,-2.34,-0.15,14.8,Reliever,2022
Jake Reed,No,14.3,63.0,-2.34,-0.15,-7.7,Reliever,2022
Jake Reed,No,14.3,63.0,-2.34,-0.15,0.0,Reliever,2022
Jake Reed,No,14.3,63.0,-2.34,0.1,15.0,Reliever,2022
Jake Reed,No,14.3,63.0,-2.34,0.1,14.8,Reliever,2022
Jake Reed,No,14.3,63.0,-2.34,0.1,-7.7,Reliever,2022
Jake Reed,No,14.3,63.0,-2.34,0.1,0.0,Reliever,2022
Jake Reed,No,14.3,63.0,-2.34,0.1,15.0,Reliever,2022
Jake Reed,No,14.3,63.0,-2.34,0.1,14.8,Reliever,2022
Jake Reed,No,14.3,63.0,-2.34,0.1,-7.7,Reliever,2022
Jake Reed,No,14.3,63.0,-2.34,0.1,0.0,Reliever,2022
Jake Reed,No,14.3,63.0,-2.34,0.0,15.0,Reliever,2022
Jake Reed,No,14.3,63.0,-2.34,0.0,14.8,Reliever,2022
Jake Reed,No,14.3,63.0,-2.34,0.0,-7.7,Reliever,2022
Jake Reed,No,14.3,63.0,-2.34,0.0,0.0,Reliever,2022
Jake Reed,No,14.3,63.0,-5.35,-0.15,15.0,Reliever,2022
Jake Reed,No,14.3,63.0,-5.35,-0.15,14.8,Reliever,2022
Jake Reed,No,14.3,63.0,-5.35,-0.15,-7.7,Reliever,2022
Jake Reed,No,14.3,63.0,-5.35,-0.15,0.0,Reliever,2022
Jake Reed,No,14.3,63.0,-5.35,0.1,15.0,Reliever,2022
Jake Reed,No,14.3,63.0,-5.35,0.1,14.8,Reliever,2022
Jake Reed,No,14.3,63.0,-5.35,0.1,-7.7,Reliever,2022
Jake Reed,No,14.3,63.0,-5.35,0.1,0.0,Reliever,2022
Jake Reed,No,14.3,63.0,-5.35,0.1,15.0,Reliever,2022
Jake Reed,No,14.3,63.0,-5.35,0.1,14.8,Reliever,2022
Jake Reed,No,14.3,63.0,-5.35,0.1,-7.7,Reliever,2022
Jake Reed,No,14.3,63.0,-5.35,0.1,0.0,Reliever,2022
Jake Reed,No,14.3,63.0,-5.35,0.0,15.0,Reliever,2022
Jake Reed,No,14.3,63.0,-5.35,0.0,14.8,Reliever,2022
Jake Reed,No,14.3,63.0,-5.35,0.0,-7.7,Reliever,2022
Jake Reed,No,14.3,63.0,-5.35,0.0,0.0,Reliever,2022
Jake Reed,No,14.3,83.3,0.93,-0.15,15.0,Reliever,2022
Jake Reed,No,14.3,83.3,0.93,-0.15,14.8,Reliever,2022
Jake Reed,No,14.3,83.3,0.93,-0.15,-7.7,Reliever,2022
Jake Reed,No,14.3,83.3,0.93,-0.15,0.0,Reliever,2022
Jake Reed,No,14.3,83.3,0.93,0.1,15.0,Reliever,2022
Jake Reed,No,14.3,83.3,0.93,0.1,14.8,Reliever,2022
Jake Reed,No,14.3,83.3,0.93,0.1,-7.7,Reliever,2022
Jake Reed,No,14.3,83.3,0.93,0.1,0.0,Reliever,2022
Jake Reed,No,14.3,83.3,0.93,0.1,15.0,Reliever,2022
Jake Reed,No,14.3,83.3,0.93,0.1,14.8,Reliever,2022
Jake Reed,No,14.3,83.3,0.93,0.1,-7.7,Reliever,2022
Jake Reed,No,14.3,83.3,0.93,0.1,0.0,Reliever,2022
Jake Reed,No,14.3,83.3,0.93,0.0,15.0,Reliever,2022
Jake Reed,No,14.3,83.3,0.93,0.0,14.8,Reliever,2022
Jake Reed,No,14.3,83.3,0.93,0.0,-7.7,Reliever,2022
Jake Reed,No,14.3,83.3,0.93,0.0,0.0,Reliever,2022
Jake Reed,No,14.3,83.3,0.86,-0.15,15.0,Reliever,2022
Jake Reed,No,14.3,83.3,0.86,-0.15,14.8,Reliever,2022
Jake Reed,No,14.3,83.3,0.86,-0.15,-7.7,Reliever,2022
Jake Reed,No,14.3,83.3,0.86,-0.15,0.0,Reliever,2022
Jake Reed,No,14.3,83.3,0.86,0.1,15.0,Reliever,2022
Jake Reed,No,14.3,83.3,0.86,0.1,14.8,Reliever,2022
Jake Reed,No,14.3,83.3,0.86,0.1,-7.7,Reliever,2022
Jake Reed,No,14.3,83.3,0.86,0.1,0.0,Reliever,2022
Jake Reed,No,14.3,83.3,0.86,0.1,15.0,Reliever,2022
Jake Reed,No,14.3,83.3,0.86,0.1,14.8,Reliever,2022
Jake Reed,No,14.3,83.3,0.86,0.1,-7.7,Reliever,2022
Jake Reed,No,14.3,83.3,0.86,0.1,0.0,Reliever,2022
Jake Reed,No,14.3,83.3,0.86,0.0,15.0,Reliever,2022
Jake Reed,No,14.3,83.3,0.86,0.0,14.8,Reliever,2022
Jake Reed,No,14.3,83.3,0.86,0.0,-7.7,Reliever,2022
Jake Reed,No,14.3,83.3,0.86,0.0,0.0,Reliever,2022
Jake Reed,No,14.3,83.3,-2.34,-0.15,15.0,Reliever,2022
Jake Reed,No,14.3,83.3,-2.34,-0.15,14.8,Reliever,2022
Jake Reed,No,14.3,83.3,-2.34,-0.15,-7.7,Reliever,2022
Jake Reed,No,14.3,83.3,-2.34,-0.15,0.0,Reliever,2022
Jake Reed,No,14.3,83.3,-2.34,0.1,15.0,Reliever,2022
Jake Reed,No,14.3,83.3,-2.34,0.1,14.8,Reliever,2022
Jake Reed,No,14.3,83.3,-2.34,0.1,-7.7,Reliever,2022
Jake Reed,No,14.3,83.3,-2.34,0.1,0.0,Reliever,2022
Jake Reed,No,14.3,83.3,-2.34,0.1,15.0,Reliever,2022
Jake Reed,No,14.3,83.3,-2.34,0.1,14.8,Reliever,2022
Jake Reed,No,14.3,83.3,-2.34,0.1,-7.7,Reliever,2022
Jake Reed,No,14.3,83.3,-2.34,0.1,0.0,Reliever,2022
Jake Reed,No,14.3,83.3,-2.34,0.0,15.0,Reliever,2022
Jake Reed,No,14.3,83.3,-2.34,0.0,14.8,Reliever,2022
Jake Reed,No,14.3,83.3,-2.34,0.0,-7.7,Reliever,2022
Jake Reed,No,14.3,83.3,-2.34,0.0,0.0,Reliever,2022
Jake Reed,No,14.3,83.3,-5.35,-0.15,15.0,Reliever,2022
Jake Reed,No,14.3,83.3,-5.35,-0.15,14.8,Reliever,2022
Jake Reed,No,14.3,83.3,-5.35,-0.15,-7.7,Reliever,2022
Jake Reed,No,14.3,83.3,-5.35,-0.15,0.0,Reliever,2022
Jake Reed,No,14.3,83.3,-5.35,0.1,15.0,Reliever,2022
Jake Reed,No,14.3,83.3,-5.35,0.1,14.8,Reliever,2022
Jake Reed,No,14.3,83.3,-5.35,0.1,-7.7,Reliever,2022
Jake Reed,No,14.3,83.3,-5.35,0.1,0.0,Reliever,2022
Jake Reed,No,14.3,83.3,-5.35,0.1,15.0,Reliever,2022
Jake Reed,No,14.3,83.3,-5.35,0.1,14.8,Reliever,2022
Jake Reed,No,14.3,83.3,-5.35,0.1,-7.7,Reliever,2022
Jake Reed,No,14.3,83.3,-5.35,0.1,0.0,Reliever,2022
Jake Reed,No,14.3,83.3,-5.35,0.0,15.0,Reliever,2022
Jake Reed,No,14.3,83.3,-5.35,0.0,14.8,Reliever,2022
Jake Reed,No,14.3,83.3,-5.35,0.0,-7.7,Reliever,2022
Jake Reed,No,14.3,83.3,-5.35,0.0,0.0,Reliever,2022
Jake Reed,No,14.3,47.2,0.93,-0.15,15.0,Reliever,2022
Jake Reed,No,14.3,47.2,0.93,-0.15,14.8,Reliever,2022
Jake Reed,No,14.3,47.2,0.93,-0.15,-7.7,Reliever,2022
Jake Reed,No,14.3,47.2,0.93,-0.15,0.0,Reliever,2022
Jake Reed,No,14.3,47.2,0.93,0.1,15.0,Reliever,2022
Jake Reed,No,14.3,47.2,0.93,0.1,14.8,Reliever,2022
Jake Reed,No,14.3,47.2,0.93,0.1,-7.7,Reliever,2022
Jake Reed,No,14.3,47.2,0.93,0.1,0.0,Reliever,2022
Jake Reed,No,14.3,47.2,0.93,0.1,15.0,Reliever,2022
Jake Reed,No,14.3,47.2,0.93,0.1,14.8,Reliever,2022
Jake Reed,No,14.3,47.2,0.93,0.1,-7.7,Reliever,2022
Jake Reed,No,14.3,47.2,0.93,0.1,0.0,Reliever,2022
Jake Reed,No,14.3,47.2,0.93,0.0,15.0,Reliever,2022
Jake Reed,No,14.3,47.2,0.93,0.0,14.8,Reliever,2022
Jake Reed,No,14.3,47.2,0.93,0.0,-7.7,Reliever,2022
Jake Reed,No,14.3,47.2,0.93,0.0,0.0,Reliever,2022
Jake Reed,No,14.3,47.2,0.86,-0.15,15.0,Reliever,2022
Jake Reed,No,14.3,47.2,0.86,-0.15,14.8,Reliever,2022
Jake Reed,No,14.3,47.2,0.86,-0.15,-7.7,Reliever,2022
Jake Reed,No,14.3,47.2,0.86,-0.15,0.0,Reliever,2022
Jake Reed,No,14.3,47.2,0.86,0.1,15.0,Reliever,2022
Jake Reed,No,14.3,47.2,0.86,0.1,14.8,Reliever,2022
Jake Reed,No,14.3,47.2,0.86,0.1,-7.7,Reliever,2022
Jake Reed,No,14.3,47.2,0.86,0.1,0.0,Reliever,2022
Jake Reed,No,14.3,47.2,0.86,0.1,15.0,Reliever,2022
Jake Reed,No,14.3,47.2,0.86,0.1,14.8,Reliever,2022
Jake Reed,No,14.3,47.2,0.86,0.1,-7.7,Reliever,2022
Jake Reed,No,14.3,47.2,0.86,0.1,0.0,Reliever,2022
Jake Reed,No,14.3,47.2,0.86,0.0,15.0,Reliever,2022
Jake Reed,No,14.3,47.2,0.86,0.0,14.8,Reliever,2022
Jake Reed,No,14.3,47.2,0.86,0.0,-7.7,Reliever,2022
Jake Reed,No,14.3,47.2,0.86,0.0,0.0,Reliever,2022
Jake Reed,No,14.3,47.2,-2.34,-0.15,15.0,Reliever,2022
Jake Reed,No,14.3,47.2,-2.34,-0.15,14.8,Reliever,2022
Jake Reed,No,14.3,47.2,-2.34,-0.15,-7.7,Reliever,2022
Jake Reed,No,14.3,47.2,-2.34,-0.15,0.0,Reliever,2022
Jake Reed,No,14.3,47.2,-2.34,0.1,15.0,Reliever,2022
Jake Reed,No,14.3,47.2,-2.34,0.1,14.8,Reliever,2022
Jake Reed,No,14.3,47.2,-2.34,0.1,-7.7,Reliever,2022
Jake Reed,No,14.3,47.2,-2.34,0.1,0.0,Reliever,2022
Jake Reed,No,14.3,47.2,-2.34,0.1,15.0,Reliever,2022
Jake Reed,No,14.3,47.2,-2.34,0.1,14.8,Reliever,2022
Jake Reed,No,14.3,47.2,-2.34,0.1,-7.7,Reliever,2022
Jake Reed,No,14.3,47.2,-2.34,0.1,0.0,Reliever,2022
Jake Reed,No,14.3,47.2,-2.34,0.0,15.0,Reliever,2022
Jake Reed,No,14.3,47.2,-2.34,0.0,14.8,Reliever,2022
Jake Reed,No,14.3,47.2,-2.34,0.0,-7.7,Reliever,2022
Jake Reed,No,14.3,47.2,-2.34,0.0,0.0,Reliever,2022
Jake Reed,No,14.3,47.2,-5.35,-0.15,15.0,Reliever,2022
Jake Reed,No,14.3,47.2,-5.35,-0.15,14.8,Reliever,2022
Jake Reed,No,14.3,47.2,-5.35,-0.15,-7.7,Reliever,2022
Jake Reed,No,14.3,47.2,-5.35,-0.15,0.0,Reliever,2022
Jake Reed,No,14.3,47.2,-5.35,0.1,15.0,Reliever,2022
Jake Reed,No,14.3,47.2,-5.35,0.1,14.8,Reliever,2022
Jake Reed,No,14.3,47.2,-5.35,0.1,-7.7,Reliever,2022
Jake Reed,No,14.3,47.2,-5.35,0.1,0.0,Reliever,2022
Jake Reed,No,14.3,47.2,-5.35,0.1,15.0,Reliever,2022
Jake Reed,No,14.3,47.2,-5.35,0.1,14.8,Reliever,2022
Jake Reed,No,14.3,47.2,-5.35,0.1,-7.7,Reliever,2022
Jake Reed,No,14.3,47.2,-5.35,0.1,0.0,Reliever,2022
Jake Reed,No,14.3,47.2,-5.35,0.0,15.0,Reliever,2022
Jake Reed,No,14.3,47.2,-5.35,0.0,14.8,Reliever,2022
Jake Reed,No,14.3,47.2,-5.35,0.0,-7.7,Reliever,2022
Jake Reed,No,14.3,47.2,-5.35,0.0,0.0,Reliever,2022
Jake Reed,No,27.9,65.0,0.93,-0.15,15.0,Reliever,2022
Jake Reed,No,27.9,65.0,0.93,-0.15,14.8,Reliever,2022
Jake Reed,No,27.9,65.0,0.93,-0.15,-7.7,Reliever,2022
Jake Reed,No,27.9,65.0,0.93,-0.15,0.0,Reliever,2022
Jake Reed,No,27.9,65.0,0.93,0.1,15.0,Reliever,2022
Jake Reed,No,27.9,65.0,0.93,0.1,14.8,Reliever,2022
Jake Reed,No,27.9,65.0,0.93,0.1,-7.7,Reliever,2022
Jake Reed,No,27.9,65.0,0.93,0.1,0.0,Reliever,2022
Jake Reed,No,27.9,65.0,0.93,0.1,15.0,Reliever,2022
Jake Reed,No,27.9,65.0,0.93,0.1,14.8,Reliever,2022
Jake Reed,No,27.9,65.0,0.93,0.1,-7.7,Reliever,2022
Jake Reed,No,27.9,65.0,0.93,0.1,0.0,Reliever,2022
Jake Reed,No,27.9,65.0,0.93,0.0,15.0,Reliever,2022
Jake Reed,No,27.9,65.0,0.93,0.0,14.8,Reliever,2022
Jake Reed,No,27.9,65.0,0.93,0.0,-7.7,Reliever,2022
Jake Reed,No,27.9,65.0,0.93,0.0,0.0,Reliever,2022
Jake Reed,No,27.9,65.0,0.86,-0.15,15.0,Reliever,2022
Jake Reed,No,27.9,65.0,0.86,-0.15,14.8,Reliever,2022
Jake Reed,No,27.9,65.0,0.86,-0.15,-7.7,Reliever,2022
Jake Reed,No,27.9,65.0,0.86,-0.15,0.0,Reliever,2022
Jake Reed,No,27.9,65.0,0.86,0.1,15.0,Reliever,2022
Jake Reed,No,27.9,65.0,0.86,0.1,14.8,Reliever,2022
Jake Reed,No,27.9,65.0,0.86,0.1,-7.7,Reliever,2022
Jake Reed,No,27.9,65.0,0.86,0.1,0.0,Reliever,2022
Jake Reed,No,27.9,65.0,0.86,0.1,15.0,Reliever,2022
Jake Reed,No,27.9,65.0,0.86,0.1,14.8,Reliever,2022
Jake Reed,No,27.9,65.0,0.86,0.1,-7.7,Reliever,2022
Jake Reed,No,27.9,65.0,0.86,0.1,0.0,Reliever,2022
Jake Reed,No,27.9,65.0,0.86,0.0,15.0,Reliever,2022
Jake Reed,No,27.9,65.0,0.86,0.0,14.8,Reliever,2022
Jake Reed,No,27.9,65.0,0.86,0.0,-7.7,Reliever,2022
Jake Reed,No,27.9,65.0,0.86,0.0,0.0,Reliever,2022
Jake Reed,No,27.9,65.0,-2.34,-0.15,15.0,Reliever,2022
Jake Reed,No,27.9,65.0,-2.34,-0.15,14.8,Reliever,2022
Jake Reed,No,27.9,65.0,-2.34,-0.15,-7.7,Reliever,2022
Jake Reed,No,27.9,65.0,-2.34,-0.15,0.0,Reliever,2022
Jake Reed,No,27.9,65.0,-2.34,0.1,15.0,Reliever,2022
Jake Reed,No,27.9,65.0,-2.34,0.1,14.8,Reliever,2022
Jake Reed,No,27.9,65.0,-2.34,0.1,-7.7,Reliever,2022
Jake Reed,No,27.9,65.0,-2.34,0.1,0.0,Reliever,2022
Jake Reed,No,27.9,65.0,-2.34,0.1,15.0,Reliever,2022
Jake Reed,No,27.9,65.0,-2.34,0.1,14.8,Reliever,2022
Jake Reed,No,27.9,65.0,-2.34,0.1,-7.7,Reliever,2022
Jake Reed,No,27.9,65.0,-2.34,0.1,0.0,Reliever,2022
Jake Reed,No,27.9,65.0,-2.34,0.0,15.0,Reliever,2022
Jake Reed,No,27.9,65.0,-2.34,0.0,14.8,Reliever,2022
Jake Reed,No,27.9,65.0,-2.34,0.0,-7.7,Reliever,2022
Jake Reed,No,27.9,65.0,-2.34,0.0,0.0,Reliever,2022
Jake Reed,No,27.9,65.0,-5.35,-0.15,15.0,Reliever,2022
Jake Reed,No,27.9,65.0,-5.35,-0.15,14.8,Reliever,2022
Jake Reed,No,27.9,65.0,-5.35,-0.15,-7.7,Reliever,2022
Jake Reed,No,27.9,65.0,-5.35,-0.15,0.0,Reliever,2022
Jake Reed,No,27.9,65.0,-5.35,0.1,15.0,Reliever,2022
Jake Reed,No,27.9,65.0,-5.35,0.1,14.8,Reliever,2022
Jake Reed,No,27.9,65.0,-5.35,0.1,-7.7,Reliever,2022
Jake Reed,No,27.9,65.0,-5.35,0.1,0.0,Reliever,2022
Jake Reed,No,27.9,65.0,-5.35,0.1,15.0,Reliever,2022
Jake Reed,No,27.9,65.0,-5.35,0.1,14.8,Reliever,2022
Jake Reed,No,27.9,65.0,-5.35,0.1,-7.7,Reliever,2022
Jake Reed,No,27.9,65.0,-5.35,0.1,0.0,Reliever,2022
Jake Reed,No,27.9,65.0,-5.35,0.0,15.0,Reliever,2022
Jake Reed,No,27.9,65.0,-5.35,0.0,14.8,Reliever,2022
Jake Reed,No,27.9,65.0,-5.35,0.0,-7.7,Reliever,2022
Jake Reed,No,27.9,65.0,-5.35,0.0,0.0,Reliever,2022
Jake Reed,No,27.9,63.0,0.93,-0.15,15.0,Reliever,2022
Jake Reed,No,27.9,63.0,0.93,-0.15,14.8,Reliever,2022
Jake Reed,No,27.9,63.0,0.93,-0.15,-7.7,Reliever,2022
Jake Reed,No,27.9,63.0,0.93,-0.15,0.0,Reliever,2022
Jake Reed,No,27.9,63.0,0.93,0.1,15.0,Reliever,2022
Jake Reed,No,27.9,63.0,0.93,0.1,14.8,Reliever,2022
Jake Reed,No,27.9,63.0,0.93,0.1,-7.7,Reliever,2022
Jake Reed,No,27.9,63.0,0.93,0.1,0.0,Reliever,2022
Jake Reed,No,27.9,63.0,0.93,0.1,15.0,Reliever,2022
Jake Reed,No,27.9,63.0,0.93,0.1,14.8,Reliever,2022
Jake Reed,No,27.9,63.0,0.93,0.1,-7.7,Reliever,2022
Jake Reed,No,27.9,63.0,0.93,0.1,0.0,Reliever,2022
Jake Reed,No,27.9,63.0,0.93,0.0,15.0,Reliever,2022
Jake Reed,No,27.9,63.0,0.93,0.0,14.8,Reliever,2022
Jake Reed,No,27.9,63.0,0.93,0.0,-7.7,Reliever,2022
Jake Reed,No,27.9,63.0,0.93,0.0,0.0,Reliever,2022
Jake Reed,No,27.9,63.0,0.86,-0.15,15.0,Reliever,2022
Jake Reed,No,27.9,63.0,0.86,-0.15,14.8,Reliever,2022
Jake Reed,No,27.9,63.0,0.86,-0.15,-7.7,Reliever,2022
Jake Reed,No,27.9,63.0,0.86,-0.15,0.0,Reliever,2022
Jake Reed,No,27.9,63.0,0.86,0.1,15.0,Reliever,2022
Jake Reed,No,27.9,63.0,0.86,0.1,14.8,Reliever,2022
Jake Reed,No,27.9,63.0,0.86,0.1,-7.7,Reliever,2022
Jake Reed,No,27.9,63.0,0.86,0.1,0.0,Reliever,2022
Jake Reed,No,27.9,63.0,0.86,0.1,15.0,Reliever,2022
Jake Reed,No,27.9,63.0,0.86,0.1,14.8,Reliever,2022
Jake Reed,No,27.9,63.0,0.86,0.1,-7.7,Reliever,2022
Jake Reed,No,27.9,63.0,0.86,0.1,0.0,Reliever,2022
Jake Reed,No,27.9,63.0,0.86,0.0,15.0,Reliever,2022
Jake Reed,No,27.9,63.0,0.86,0.0,14.8,Reliever,2022
Jake Reed,No,27.9,63.0,0.86,0.0,-7.7,Reliever,2022
Jake Reed,No,27.9,63.0,0.86,0.0,0.0,Reliever,2022
Jake Reed,No,27.9,63.0,-2.34,-0.15,15.0,Reliever,2022
Jake Reed,No,27.9,63.0,-2.34,-0.15,14.8,Reliever,2022
Jake Reed,No,27.9,63.0,-2.34,-0.15,-7.7,Reliever,2022
Jake Reed,No,27.9,63.0,-2.34,-0.15,0.0,Reliever,2022
Jake Reed,No,27.9,63.0,-2.34,0.1,15.0,Reliever,2022
Jake Reed,No,27.9,63.0,-2.34,0.1,14.8,Reliever,2022
Jake Reed,No,27.9,63.0,-2.34,0.1,-7.7,Reliever,2022
Jake Reed,No,27.9,63.0,-2.34,0.1,0.0,Reliever,2022
Jake Reed,No,27.9,63.0,-2.34,0.1,15.0,Reliever,2022
Jake Reed,No,27.9,63.0,-2.34,0.1,14.8,Reliever,2022
Jake Reed,No,27.9,63.0,-2.34,0.1,-7.7,Reliever,2022
Jake Reed,No,27.9,63.0,-2.34,0.1,0.0,Reliever,2022
Jake Reed,No,27.9,63.0,-2.34,0.0,15.0,Reliever,2022
Jake Reed,No,27.9,63.0,-2.34,0.0,14.8,Reliever,2022
Jake Reed,No,27.9,63.0,-2.34,0.0,-7.7,Reliever,2022
Jake Reed,No,27.9,63.0,-2.34,0.0,0.0,Reliever,2022
Jake Reed,No,27.9,63.0,-5.35,-0.15,15.0,Reliever,2022
Jake Reed,No,27.9,63.0,-5.35,-0.15,14.8,Reliever,2022
Jake Reed,No,27.9,63.0,-5.35,-0.15,-7.7,Reliever,2022
Jake Reed,No,27.9,63.0,-5.35,-0.15,0.0,Reliever,2022
Jake Reed,No,27.9,63.0,-5.35,0.1,15.0,Reliever,2022
Jake Reed,No,27.9,63.0,-5.35,0.1,14.8,Reliever,2022
Jake Reed,No,27.9,63.0,-5.35,0.1,-7.7,Reliever,2022
Jake Reed,No,27.9,63.0,-5.35,0.1,0.0,Reliever,2022
Jake Reed,No,27.9,63.0,-5.35,0.1,15.0,Reliever,2022
Jake Reed,No,27.9,63.0,-5.35,0.1,14.8,Reliever,2022
Jake Reed,No,27.9,63.0,-5.35,0.1,-7.7,Reliever,2022
Jake Reed,No,27.9,63.0,-5.35,0.1,0.0,Reliever,2022
Jake Reed,No,27.9,63.0,-5.35,0.0,15.0,Reliever,2022
Jake Reed,No,27.9,63.0,-5.35,0.0,14.8,Reliever,2022
Jake Reed,No,27.9,63.0,-5.35,0.0,-7.7,Reliever,2022
Jake Reed,No,27.9,63.0,-5.35,0.0,0.0,Reliever,2022
Jake Reed,No,27.9,83.3,0.93,-0.15,15.0,Reliever,2022
Jake Reed,No,27.9,83.3,0.93,-0.15,14.8,Reliever,2022
Jake Reed,No,27.9,83.3,0.93,-0.15,-7.7,Reliever,2022
Jake Reed,No,27.9,83.3,0.93,-0.15,0.0,Reliever,2022
Jake Reed,No,27.9,83.3,0.93,0.1,15.0,Reliever,2022
Jake Reed,No,27.9,83.3,0.93,0.1,14.8,Reliever,2022
Jake Reed,No,27.9,83.3,0.93,0.1,-7.7,Reliever,2022
Jake Reed,No,27.9,83.3,0.93,0.1,0.0,Reliever,2022
Jake Reed,No,27.9,83.3,0.93,0.1,15.0,Reliever,2022
Jake Reed,No,27.9,83.3,0.93,0.1,14.8,Reliever,2022
Jake Reed,No,27.9,83.3,0.93,0.1,-7.7,Reliever,2022
Jake Reed,No,27.9,83.3,0.93,0.1,0.0,Reliever,2022
Jake Reed,No,27.9,83.3,0.93,0.0,15.0,Reliever,2022
Jake Reed,No,27.9,83.3,0.93,0.0,14.8,Reliever,2022
Jake Reed,No,27.9,83.3,0.93,0.0,-7.7,Reliever,2022
Jake Reed,No,27.9,83.3,0.93,0.0,0.0,Reliever,2022
Jake Reed,No,27.9,83.3,0.86,-0.15,15.0,Reliever,2022
Jake Reed,No,27.9,83.3,0.86,-0.15,14.8,Reliever,2022
Jake Reed,No,27.9,83.3,0.86,-0.15,-7.7,Reliever,2022
Jake Reed,No,27.9,83.3,0.86,-0.15,0.0,Reliever,2022
Jake Reed,No,27.9,83.3,0.86,0.1,15.0,Reliever,2022
Jake Reed,No,27.9,83.3,0.86,0.1,14.8,Reliever,2022
Jake Reed,No,27.9,83.3,0.86,0.1,-7.7,Reliever,2022
Jake Reed,No,27.9,83.3,0.86,0.1,0.0,Reliever,2022
Jake Reed,No,27.9,83.3,0.86,0.1,15.0,Reliever,2022
Jake Reed,No,27.9,83.3,0.86,0.1,14.8,Reliever,2022
Jake Reed,No,27.9,83.3,0.86,0.1,-7.7,Reliever,2022
Jake Reed,No,27.9,83.3,0.86,0.1,0.0,Reliever,2022
Jake Reed,No,27.9,83.3,0.86,0.0,15.0,Reliever,2022
Jake Reed,No,27.9,83.3,0.86,0.0,14.8,Reliever,2022
Jake Reed,No,27.9,83.3,0.86,0.0,-7.7,Reliever,2022
Jake Reed,No,27.9,83.3,0.86,0.0,0.0,Reliever,2022
Jake Reed,No,27.9,83.3,-2.34,-0.15,15.0,Reliever,2022
Jake Reed,No,27.9,83.3,-2.34,-0.15,14.8,Reliever,2022
Jake Reed,No,27.9,83.3,-2.34,-0.15,-7.7,Reliever,2022
Jake Reed,No,27.9,83.3,-2.34,-0.15,0.0,Reliever,2022
Jake Reed,No,27.9,83.3,-2.34,0.1,15.0,Reliever,2022
Jake Reed,No,27.9,83.3,-2.34,0.1,14.8,Reliever,2022
Jake Reed,No,27.9,83.3,-2.34,0.1,-7.7,Reliever,2022
Jake Reed,No,27.9,83.3,-2.34,0.1,0.0,Reliever,2022
Jake Reed,No,27.9,83.3,-2.34,0.1,15.0,Reliever,2022
Jake Reed,No,27.9,83.3,-2.34,0.1,14.8,Reliever,2022
Jake Reed,No,27.9,83.3,-2.34,0.1,-7.7,Reliever,2022
Jake Reed,No,27.9,83.3,-2.34,0.1,0.0,Reliever,2022
Jake Reed,No,27.9,83.3,-2.34,0.0,15.0,Reliever,2022
Jake Reed,No,27.9,83.3,-2.34,0.0,14.8,Reliever,2022
Jake Reed,No,27.9,83.3,-2.34,0.0,-7.7,Reliever,2022
Jake Reed,No,27.9,83.3,-2.34,0.0,0.0,Reliever,2022
Jake Reed,No,27.9,83.3,-5.35,-0.15,15.0,Reliever,2022
Jake Reed,No,27.9,83.3,-5.35,-0.15,14.8,Reliever,2022
Jake Reed,No,27.9,83.3,-5.35,-0.15,-7.7,Reliever,2022
Jake Reed,No,27.9,83.3,-5.35,-0.15,0.0,Reliever,2022
Jake Reed,No,27.9,83.3,-5.35,0.1,15.0,Reliever,2022
Jake Reed,No,27.9,83.3,-5.35,0.1,14.8,Reliever,2022
