#,Name,Team,IP,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,Pace,Year,YearDate
615,Matt Foster,CHW,45.0,25.5%,71.5%,49.7%,63.4%,85.8%,80.4%,52.6%,28.0,2022.0,2022-01-01
616,Yonny Chirinos,TBR,7.0,25.5%,69.8%,49.0%,50.0%,91.9%,81.6%,53.0%,26.5,2022.0,2022-01-01
617,Mike Baumann,BAL,34.1,25.5%,72.4%,49.3%,72.6%,91.5%,86.7%,50.7%,21.8,2022.0,2022-01-01
618,Humberto Castellanos,ARI,44.1,25.5%,64.8%,46.7%,70.5%,87.4%,83.1%,53.9%,22.7,2022.0,2022-01-01
619,Jhoulys Chacin,COL,47.1,25.5%,66.3%,45.5%,62.7%,88.7%,81.3%,49.1%,23.6,2022.0,2022-01-01
620,Paul Fry,- - -,13.0,25.4%,59.6%,42.2%,63.3%,77.9%,73.5%,49.1%,21.4,2022.0,2022-01-01
621,Hyun-Jin Ryu,TOR,27.0,25.4%,63.6%,46.1%,67.4%,89.0%,83.5%,54.2%,23.6,2022.0,2022-01-01
622,Tyler Clippard,WSN,5.0,25.4%,64.0%,42.5%,81.3%,84.4%,83.3%,44.2%,27.5,2022.0,2022-01-01
623,Antonio Senzatela,COL,92.1,25.4%,66.8%,47.3%,65.4%,91.6%,85.0%,52.9%,21.0,2022.0,2022-01-01
624,Bryan Hoeing,MIA,12.2,25.4%,62.8%,43.4%,74.3%,95.1%,88.8%,48.3%,20.5,2022.0,2022-01-01
625,Garrett Hill,DET,60.1,25.3%,65.8%,45.9%,63.0%,89.4%,82.3%,50.8%,22.5,2022.0,2022-01-01
626,Tyler Beede,- - -,61.1,25.3%,66.1%,44.0%,61.9%,89.2%,80.7%,45.9%,24.8,2022.0,2022-01-01
627,Chris Bassitt,NYM,181.2,25.3%,63.4%,46.2%,64.9%,82.6%,78.3%,54.9%,23.7,2022.0,2022-01-01
628,Matthew Liberatore,STL,34.2,25.3%,63.2%,43.8%,67.9%,87.1%,81.4%,48.9%,21.3,2022.0,2022-01-01
629,Andrew Nardi,MIA,14.2,25.3%,70.5%,49.5%,47.7%,80.9%,73.0%,53.5%,24.4,2022.0,2022-01-01
630,Chris Archer,MIN,102.2,25.2%,65.1%,44.3%,60.4%,85.6%,78.2%,47.9%,24.5,2022.0,2022-01-01
631,Glenn Otto,TEX,135.2,25.2%,66.4%,44.8%,51.4%,89.6%,78.4%,47.6%,24.2,2022.0,2022-01-01
632,Elvin Rodriguez,DET,29.2,25.2%,64.6%,44.4%,72.5%,90.5%,85.2%,48.7%,19.8,2022.0,2022-01-01
633,Tim Hill,SDP,48.0,25.1%,64.1%,46.4%,67.1%,91.2%,85.3%,54.6%,20.4,2022.0,2022-01-01
634,Zach Davies,ARI,134.1,25.1%,60.5%,42.0%,66.1%,85.8%,79.6%,47.7%,21.6,2022.0,2022-01-01
635,Gregory Soto,DET,60.1,25.1%,67.7%,46.7%,60.3%,81.8%,76.1%,50.8%,24.6,2022.0,2022-01-01
636,Hunter Strickland,CIN,62.1,25.1%,69.5%,47.0%,50.7%,85.7%,76.2%,49.2%,28.5,2022.0,2022-01-01
637,Matt Koch,SEA,4.1,25.0%,72.2%,48.6%,55.6%,84.6%,77.1%,50.0%,19.8,2022.0,2022-01-01
638,Art Warren,CIN,36.0,25.0%,62.5%,44.0%,42.0%,85.0%,72.9%,50.5%,23.6,2022.0,2022-01-01
639,Josh Rogers,WSN,26.1,25.0%,66.4%,47.0%,83.7%,89.9%,88.3%,53.2%,20.8,2022.0,2022-01-01
640,Anthony Bender,MIA,19.1,25.0%,57.7%,42.0%,51.5%,84.1%,74.8%,51.8%,24.5,2022.0,2022-01-01
641,Jake Fishman,MIA,11.0,25.0%,66.0%,49.7%,47.1%,97.1%,87.1%,60.2%,25.0,2022.0,2022-01-01
642,Ernie Clement,CLE,2.0,25.0%,77.8%,47.6%,100.0%,92.9%,95.0%,42.9%,12.9,2022.0,2022-01-01
643,Gregory Santos,SFG,3.2,25.0%,60.0%,43.3%,50.0%,90.5%,79.3%,52.2%,21.9,2022.0,2022-01-01
644,Kyle Tyler,SDP,4.0,25.0%,65.0%,45.0%,60.0%,84.6%,77.8%,50.0%,18.4,2022.0,2022-01-01
645,Drey Jameson,ARI,24.1,25.0%,67.3%,48.5%,46.3%,85.5%,76.5%,55.6%,21.4,2022.0,2022-01-01
646,Seth Lugo,NYM,65.0,25.0%,59.2%,42.7%,50.8%,89.1%,78.3%,51.8%,20.8,2022.0,2022-01-01
647,Konnor Pilkington,CLE,58.0,24.9%,71.1%,47.2%,59.0%,82.6%,76.1%,48.2%,21.6,2022.0,2022-01-01
648,Tyler Gilbert,ARI,34.1,24.9%,67.8%,48.2%,70.3%,86.1%,82.4%,54.4%,20.0,2022.0,2022-01-01
649,Jacob Barnes,- - -,22.1,24.9%,71.2%,48.5%,54.5%,90.8%,81.7%,51.0%,26.0,2022.0,2022-01-01
650,Jon Heasley,KCR,104.0,24.9%,66.5%,45.7%,69.8%,87.6%,82.8%,49.9%,21.9,2022.0,2022-01-01
651,Daulton Jefferies,OAK,39.1,24.8%,70.5%,47.6%,63.2%,85.6%,79.7%,49.9%,22.3,2022.0,2022-01-01
652,Hunter Brown,HOU,20.1,24.8%,65.4%,45.3%,50.0%,88.2%,77.9%,50.5%,23.7,2022.0,2022-01-01
653,Jake Diekman,- - -,57.2,24.8%,61.2%,42.6%,44.9%,79.6%,69.3%,49.0%,27.3,2022.0,2022-01-01
654,Ryan Pepiot,LAD,36.1,24.8%,62.4%,42.1%,64.6%,78.7%,74.2%,45.9%,21.1,2022.0,2022-01-01
655,David Phelps,TOR,63.2,24.8%,56.1%,39.6%,67.3%,89.9%,82.5%,47.4%,23.5,2022.0,2022-01-01
656,Touki Toussaint,LAA,25.1,24.7%,62.8%,40.6%,41.9%,88.5%,72.0%,41.8%,20.0,2022.0,2022-01-01
657,Blake Taylor,HOU,16.0,24.7%,70.2%,45.9%,67.5%,86.9%,81.3%,46.5%,23.3,2022.0,2022-01-01
658,Corbin Martin,ARI,22.1,24.7%,68.2%,44.8%,56.1%,84.4%,76.0%,46.2%,20.8,2022.0,2022-01-01
659,Kyle Crick,CHW,15.2,24.6%,54.4%,40.5%,50.0%,84.0%,74.3%,53.4%,23.2,2022.0,2022-01-01
660,Rico Garcia,BAL,8.0,24.6%,70.7%,50.0%,80.0%,90.6%,88.2%,55.1%,23.3,2022.0,2022-01-01
661,Bennett Sousa,CHW,20.1,24.6%,73.7%,49.6%,63.6%,80.3%,76.2%,51.0%,26.1,2022.0,2022-01-01
662,Tyler Rogers,SFG,75.2,24.6%,60.7%,44.4%,66.7%,86.6%,81.7%,55.0%,21.8,2022.0,2022-01-01
663,Kris Bubic,KCR,129.0,24.6%,66.7%,46.8%,60.3%,87.5%,80.7%,52.8%,23.1,2022.0,2022-01-01
664,Ross Detwiler,CIN,26.1,24.5%,65.8%,47.6%,74.5%,83.2%,81.3%,55.8%,24.1,2022.0,2022-01-01
665,Trent Thornton,TOR,46.0,24.5%,61.9%,45.3%,55.6%,89.1%,81.1%,55.7%,22.0,2022.0,2022-01-01
666,Justus Sheffield,SEA,11.2,24.5%,60.0%,41.3%,69.6%,92.2%,85.1%,47.5%,23.4,2022.0,2022-01-01
667,Trevor May,NYM,25.0,24.5%,63.6%,44.3%,48.2%,78.0%,69.9%,50.8%,24.7,2022.0,2022-01-01
668,Junior Fernandez,- - -,18.2,24.4%,68.0%,44.4%,59.1%,82.7%,75.7%,45.9%,25.4,2022.0,2022-01-01
669,Dillon Peters,PIT,39.1,24.4%,66.2%,46.2%,67.6%,85.8%,81.2%,52.2%,25.3,2022.0,2022-01-01
670,Norge Ruiz,OAK,19.0,24.4%,70.1%,48.6%,69.0%,85.3%,81.5%,53.0%,21.9,2022.0,2022-01-01
671,Amir Garrett,KCR,45.1,24.4%,60.6%,42.2%,53.5%,84.9%,75.7%,49.2%,21.2,2022.0,2022-01-01
672,Matt Strahm,BOS,44.2,24.4%,63.8%,47.5%,63.6%,82.9%,78.8%,58.6%,24.9,2022.0,2022-01-01
673,Daniel Hudson,LAD,24.1,24.4%,76.6%,51.2%,35.4%,77.5%,67.8%,51.5%,27.2,2022.0,2022-01-01
674,Albert Abreu,- - -,38.2,24.4%,62.6%,41.7%,59.6%,83.1%,75.6%,45.4%,23.6,2022.0,2022-01-01
675,Erich Uelmen,CHC,27.0,24.3%,64.7%,42.1%,49.2%,86.4%,74.4%,44.1%,22.5,2022.0,2022-01-01
676,Justin Lawrence,COL,42.2,24.3%,59.9%,43.0%,55.7%,84.6%,76.8%,52.6%,23.4,2022.0,2022-01-01
677,Tyler Cyr,- - -,13.1,24.3%,69.2%,47.8%,65.4%,79.0%,75.7%,52.2%,22.3,2022.0,2022-01-01
678,Kyle Finnegan,WSN,66.2,24.3%,68.3%,49.2%,55.9%,79.9%,74.7%,56.6%,29.0,2022.0,2022-01-01
679,Paul Sewald,SEA,64.0,24.3%,69.7%,48.7%,52.7%,74.0%,69.1%,53.7%,24.9,2022.0,2022-01-01
680,Chad Kuhl,COL,137.0,24.2%,65.8%,45.3%,55.1%,86.1%,78.0%,50.8%,22.4,2022.0,2022-01-01
681,Michael Kelly,PHI,4.0,24.1%,65.7%,46.9%,71.4%,78.3%,76.7%,54.7%,21.4,2022.0,2022-01-01
682,Miguel Sanchez,MIL,13.1,24.1%,69.5%,44.5%,57.1%,83.3%,75.5%,45.0%,25.5,2022.0,2022-01-01
683,Spencer Howard,TEX,37.2,24.1%,66.8%,47.1%,61.0%,90.4%,83.4%,53.9%,24.9,2022.0,2022-01-01
684,Josh Staumont,KCR,37.2,24.1%,62.5%,42.5%,51.1%,85.1%,75.1%,47.9%,28.2,2022.0,2022-01-01
685,Ashton Goudeau,COL,20.1,24.0%,67.2%,46.1%,54.5%,86.8%,78.6%,51.2%,22.7,2022.0,2022-01-01
686,Rony Garcia,DET,51.0,24.0%,69.4%,46.6%,62.3%,88.8%,82.0%,49.8%,19.4,2022.0,2022-01-01
687,Anibal Sanchez,WSN,69.1,24.0%,68.4%,44.6%,67.9%,87.7%,82.0%,46.3%,21.5,2022.0,2022-01-01
688,Brad Hand,PHI,45.0,24.0%,56.9%,40.3%,71.7%,86.1%,81.8%,49.4%,27.3,2022.0,2022-01-01
689,Sean Hjelle,SFG,25.0,24.0%,59.5%,43.2%,53.8%,90.2%,81.0%,54.2%,21.6,2022.0,2022-01-01
690,Max Kranick,PIT,5.0,23.9%,70.0%,42.1%,63.6%,76.2%,71.9%,39.5%,23.7,2022.0,2022-01-01
691,Ryan Weathers,SDP,3.2,23.9%,74.4%,48.3%,63.6%,81.3%,76.7%,48.3%,21.3,2022.0,2022-01-01
692,Bryan Shaw,CLE,58.1,23.9%,69.6%,47.3%,53.1%,88.4%,79.7%,51.2%,23.6,2022.0,2022-01-01
693,Andre Jackson,LAD,9.2,23.9%,76.4%,53.8%,43.8%,85.3%,77.4%,57.1%,24.7,2022.0,2022-01-01
694,Logan Allen,- - -,7.2,23.9%,57.9%,39.6%,52.4%,88.6%,76.9%,46.3%,23.7,2022.0,2022-01-01
695,Sammy Long,SFG,42.1,23.8%,65.6%,46.3%,56.8%,81.6%,75.7%,53.9%,18.5,2022.0,2022-01-01
696,Stephen Strasburg,WSN,4.2,23.8%,48.8%,36.1%,60.0%,100.0%,86.7%,49.4%,24.5,2022.0,2022-01-01
697,Justin Topa,MIL,7.1,23.8%,58.1%,40.8%,80.0%,91.7%,88.2%,49.6%,24.0,2022.0,2022-01-01
698,Ian Hamilton,MIN,2.2,23.8%,66.7%,45.2%,80.0%,92.9%,89.5%,50.0%,21.6,2022.0,2022-01-01
699,Damon Jones,PHI,4.2,23.8%,61.9%,39.0%,40.0%,84.6%,68.3%,40.0%,22.4,2022.0,2022-01-01
700,Aroldis Chapman,NYY,36.1,23.7%,61.1%,41.4%,52.9%,76.5%,69.4%,47.3%,28.6,2022.0,2022-01-01
701,Mychal Givens,- - -,61.1,23.7%,63.7%,45.4%,58.6%,82.0%,76.4%,54.3%,22.5,2022.0,2022-01-01
702,Aaron Bummer,CHW,26.2,23.6%,52.6%,38.1%,48.1%,85.0%,73.6%,49.9%,26.1,2022.0,2022-01-01
703,Daniel Bard,COL,60.1,23.5%,61.6%,44.9%,56.7%,79.3%,74.1%,56.1%,26.3,2022.0,2022-01-01
704,Sam Coonrod,PHI,12.2,23.5%,70.9%,50.4%,75.0%,84.2%,82.4%,56.8%,23.5,2022.0,2022-01-01
705,Yohan Ramirez,- - -,37.1,23.5%,61.2%,42.4%,62.5%,85.2%,78.9%,50.2%,24.1,2022.0,2022-01-01
706,Josh Winckowski,BOS,70.1,23.5%,63.0%,44.5%,68.9%,89.5%,84.4%,53.0%,22.1,2022.0,2022-01-01
707,Ryan Feltner,COL,97.1,23.4%,65.8%,46.0%,60.3%,87.2%,80.8%,53.1%,22.1,2022.0,2022-01-01
708,Eric Stout,- - -,22.1,23.4%,61.1%,41.1%,57.1%,84.5%,76.2%,46.9%,22.4,2022.0,2022-01-01
709,J.B. Wendelken,ARI,29.0,23.4%,67.2%,46.1%,67.3%,84.1%,80.0%,51.8%,25.1,2022.0,2022-01-01
710,Brad Boxberger,MIL,64.0,23.4%,60.0%,42.8%,61.7%,82.9%,77.5%,52.9%,22.6,2022.0,2022-01-01
711,Nick Wittgren,STL,29.0,23.3%,69.5%,47.2%,72.2%,88.4%,84.6%,51.8%,24.7,2022.0,2022-01-01
712,Elieser Hernandez,MIA,62.1,23.3%,69.6%,49.4%,56.8%,84.7%,78.9%,56.4%,23.0,2022.0,2022-01-01
713,Justin Dunn,CIN,31.0,23.2%,61.0%,40.7%,55.2%,90.2%,79.5%,46.5%,21.9,2022.0,2022-01-01
714,Tyson Miller,TEX,10.2,23.1%,68.2%,44.3%,71.4%,83.6%,80.2%,46.9%,22.5,2022.0,2022-01-01
715,Matt Dermody,CHC,1.0,23.1%,69.2%,46.2%,33.3%,88.9%,75.0%,50.0%,23.8,2022.0,2022-01-01
716,Hunter Dozier,KCR,1.0,23.1%,50.0%,34.8%,100.0%,100.0%,100.0%,43.5%,12.6,2022.0,2022-01-01
717,Edwin Uceta,ARI,17.0,23.1%,67.1%,45.5%,51.5%,84.0%,75.9%,51.0%,20.5,2022.0,2022-01-01
718,Dakota Hudson,STL,139.2,23.0%,64.7%,43.9%,63.7%,90.7%,83.6%,50.1%,22.7,2022.0,2022-01-01
719,Chi Chi Gonzalez,- - -,23.0,23.0%,65.9%,44.1%,75.0%,89.3%,85.5%,49.2%,21.2,2022.0,2022-01-01
720,Francisco Perez,WSN,8.2,22.9%,69.8%,44.9%,60.0%,89.6%,81.5%,46.8%,27.0,2022.0,2022-01-01
721,Joan Adon,WSN,64.2,22.9%,63.5%,43.9%,74.4%,88.9%,85.3%,51.8%,22.4,2022.0,2022-01-01
722,Zack Thompson,STL,34.2,22.9%,64.9%,46.4%,69.0%,88.0%,83.9%,56.0%,21.4,2022.0,2022-01-01
723,Angel Rondon,STL,5.0,22.9%,64.3%,42.2%,63.6%,96.3%,86.8%,46.7%,22.9,2022.0,2022-01-01
724,Dinelson Lamet,- - -,32.1,22.9%,67.3%,44.0%,37.1%,71.7%,62.3%,47.6%,22.2,2022.0,2022-01-01
725,Zach Jackson,OAK,48.0,22.8%,61.3%,40.2%,38.7%,80.5%,67.5%,45.2%,24.7,2022.0,2022-01-01
726,Sam Moll,OAK,43.1,22.8%,59.6%,42.3%,55.7%,84.5%,77.2%,53.1%,25.5,2022.0,2022-01-01
727,Jonathan Hernandez,TEX,30.1,22.8%,67.8%,43.8%,41.9%,82.1%,71.0%,46.8%,24.0,2022.0,2022-01-01
728,Michael A. Taylor,KCR,2.0,22.7%,66.7%,40.5%,80.0%,90.0%,86.7%,40.5%,10.4,2022.0,2022-01-01
729,Nicholas Padilla,CHC,1.2,22.7%,41.2%,30.8%,80.0%,100.0%,91.7%,43.6%,23.7,2022.0,2022-01-01
730,Ryan Hendrix,CIN,8.1,22.7%,57.4%,39.2%,47.1%,69.2%,62.5%,47.6%,25.2,2022.0,2022-01-01
731,Casey Mize,DET,10.0,22.6%,65.9%,44.4%,68.4%,94.6%,88.0%,50.3%,23.6,2022.0,2022-01-01
732,Jake Walsh,STL,2.2,22.6%,61.8%,43.1%,71.4%,85.7%,82.1%,52.3%,26.1,2022.0,2022-01-01
733,Chris Mazza,TBR,5.1,22.5%,69.7%,45.3%,50.0%,87.0%,77.4%,48.2%,25.1,2022.0,2022-01-01
734,Bryan Baker,BAL,69.2,22.5%,65.7%,44.9%,70.3%,78.4%,76.4%,51.8%,24.0,2022.0,2022-01-01
735,Phillips Valdez,BOS,16.1,22.5%,54.4%,39.0%,67.7%,86.4%,81.3%,51.9%,23.8,2022.0,2022-01-01
736,Connor Overton,CIN,33.0,22.4%,62.7%,44.3%,77.1%,89.4%,86.5%,54.4%,23.0,2022.0,2022-01-01
737,Hanser Alberto,LAD,11.0,22.4%,80.6%,48.0%,100.0%,96.3%,97.3%,44.1%,13.0,2022.0,2022-01-01
738,Ryne Nelson,ARI,18.1,22.3%,60.3%,43.5%,48.0%,90.6%,80.9%,55.7%,21.1,2022.0,2022-01-01
739,Wily Peralta,DET,38.1,22.3%,61.9%,41.8%,60.8%,86.4%,79.5%,49.3%,24.0,2022.0,2022-01-01
740,Anthony Castro,CLE,13.1,22.3%,70.2%,44.6%,54.8%,81.2%,74.1%,46.5%,23.2,2022.0,2022-01-01
741,Victor Caratini,MIL,1.0,22.2%,80.0%,42.9%,100.0%,100.0%,100.0%,35.7%,10.4,2022.0,2022-01-01
742,Willians Astudillo,MIA,2.0,22.2%,40.0%,26.1%,100.0%,100.0%,100.0%,21.7%,10.8,2022.0,2022-01-01
743,Vinny Nittoli,PHI,2.0,22.2%,72.7%,50.0%,100.0%,75.0%,80.0%,55.0%,21.8,2022.0,2022-01-01
744,Patrick Murphy,WSN,5.2,22.2%,67.1%,47.2%,78.6%,83.0%,82.1%,55.6%,26.5,2022.0,2022-01-01
745,Nick Maton,PHI,1.1,22.2%,62.5%,48.0%,100.0%,100.0%,100.0%,64.0%,11.8,2022.0,2022-01-01
746,Nash Walters,LAA,0.1,22.2%,85.7%,50.0%,100.0%,100.0%,100.0%,43.8%,27.1,2022.0,2022-01-01
747,Vladimir Gutierrez,CIN,36.2,22.1%,61.7%,42.1%,70.7%,88.7%,84.0%,50.4%,24.6,2022.0,2022-01-01
748,Zack Kelly,BOS,13.2,22.1%,66.9%,45.9%,56.5%,91.1%,83.3%,53.2%,23.2,2022.0,2022-01-01
749,Tanner Tully,CLE,6.0,22.0%,77.2%,49.1%,69.2%,84.1%,80.7%,49.1%,22.6,2022.0,2022-01-01
750,Jordan Hicks,STL,61.1,21.9%,60.6%,41.9%,54.1%,85.4%,77.5%,51.7%,23.3,2022.0,2022-01-01
751,Domingo Tapia,OAK,17.0,21.8%,68.3%,46.0%,68.4%,85.3%,81.4%,52.1%,23.1,2022.0,2022-01-01
752,Darwinzon Hernandez,BOS,6.2,21.8%,68.4%,46.2%,52.6%,73.8%,69.0%,52.2%,21.5,2022.0,2022-01-01
753,Connor Sadzeck,MIL,3.0,21.7%,64.0%,43.8%,80.0%,87.5%,85.7%,52.1%,25.0,2022.0,2022-01-01
754,Ryan Burr,CHW,9.0,21.7%,62.5%,43.6%,80.0%,84.0%,83.1%,53.7%,24.3,2022.0,2022-01-01
755,Angel Zerpa,KCR,11.0,21.7%,60.2%,43.3%,73.3%,94.3%,89.7%,56.1%,19.1,2022.0,2022-01-01
756,Jake McGee,- - -,37.0,21.7%,74.1%,52.6%,69.6%,86.2%,83.4%,59.0%,26.6,2022.0,2022-01-01
757,Erick Fedde,WSN,127.0,21.7%,63.0%,42.7%,65.5%,88.6%,82.9%,50.9%,23.1,2022.0,2022-01-01
758,Ethan Roberts,CHC,7.2,21.6%,68.9%,49.2%,62.5%,88.7%,83.9%,58.2%,30.7,2022.0,2022-01-01
759,Austin Brice,PIT,6.2,21.6%,58.2%,40.6%,45.5%,93.8%,81.4%,51.9%,22.8,2022.0,2022-01-01
760,Jared Koenig,OAK,39.1,21.5%,66.9%,44.6%,65.2%,91.9%,85.6%,50.8%,21.2,2022.0,2022-01-01
761,Luis Torrens,SEA,2.0,21.4%,85.0%,58.8%,33.3%,94.1%,85.0%,58.8%,14.7,2022.0,2022-01-01
762,Noah Davis,COL,1.0,21.4%,50.0%,37.5%,66.7%,77.8%,75.0%,56.3%,21.8,2022.0,2022-01-01
763,Tyler Thornburg,- - -,19.0,21.3%,64.8%,41.2%,66.7%,88.8%,82.6%,45.6%,22.1,2022.0,2022-01-01
764,Jose Cisnero,DET,25.0,21.3%,65.9%,43.5%,50.0%,80.1%,72.7%,49.8%,25.9,2022.0,2022-01-01
765,Andre Pallante,STL,108.0,21.3%,65.8%,44.8%,57.4%,91.0%,83.4%,52.8%,24.8,2022.0,2022-01-01
766,Bryan Garcia,DET,20.1,21.3%,68.6%,44.6%,47.1%,84.1%,75.2%,49.4%,26.0,2022.0,2022-01-01
767,David McKay,- - -,6.2,21.2%,63.8%,43.0%,78.6%,88.6%,86.2%,51.1%,22.9,2022.0,2022-01-01
768,JC Mejia,MIL,2.1,21.2%,57.7%,37.3%,57.1%,73.3%,68.2%,44.1%,20.1,2022.0,2022-01-01
769,Xzavion Curry,CLE,9.1,21.2%,61.3%,40.6%,66.7%,81.6%,77.6%,48.5%,21.1,2022.0,2022-01-01
770,Jack Flaherty,STL,36.0,21.1%,68.5%,43.4%,51.4%,84.5%,76.0%,47.0%,23.4,2022.0,2022-01-01
771,Alcides Escobar,WSN,1.2,21.1%,71.4%,34.6%,100.0%,100.0%,100.0%,26.9%,13.2,2022.0,2022-01-01
772,Gabe Speier,KCR,19.1,21.0%,66.5%,44.6%,56.7%,91.3%,83.5%,52.0%,22.8,2022.0,2022-01-01
773,David Price,LAD,40.1,20.9%,67.9%,48.7%,66.7%,87.0%,83.4%,59.1%,25.1,2022.0,2022-01-01
774,Diego Castillo,PIT,2.0,20.8%,83.3%,33.3%,50.0%,80.0%,65.0%,20.0%,14.0,2022.0,2022-01-01
775,Francisco Morales,PHI,5.0,20.8%,41.9%,29.1%,70.0%,76.9%,73.9%,39.2%,23.4,2022.0,2022-01-01
776,Nate Fisher,NYM,3.0,20.8%,65.4%,44.0%,60.0%,88.2%,81.8%,52.0%,23.3,2022.0,2022-01-01
777,Jhonathan Diaz,LAA,15.1,20.8%,68.9%,42.4%,48.1%,91.8%,80.0%,44.9%,22.5,2022.0,2022-01-01
778,Foster Griffin,- - -,6.1,20.8%,56.9%,39.6%,36.4%,87.9%,75.0%,52.3%,21.7,2022.0,2022-01-01
779,Justin Bruihl,LAD,23.2,20.7%,74.5%,51.6%,66.7%,81.5%,79.0%,57.5%,21.6,2022.0,2022-01-01
780,Ray Kerr,SDP,5.0,20.4%,74.4%,44.3%,60.0%,79.3%,74.4%,44.3%,24.1,2022.0,2022-01-01
781,Lucas Sims,CIN,6.2,20.3%,56.7%,37.2%,71.4%,88.2%,83.3%,46.5%,20.8,2022.0,2022-01-01
782,Pierce Johnson,SDP,14.1,20.2%,60.9%,42.1%,69.2%,77.2%,75.4%,53.9%,25.4,2022.0,2022-01-01
783,Luis Frias,ARI,17.0,20.1%,70.6%,45.2%,38.9%,88.8%,77.6%,49.7%,23.3,2022.0,2022-01-01
784,Corey Dickerson,STL,1.0,20.0%,75.0%,44.4%,100.0%,100.0%,100.0%,44.4%,12.8,2022.0,2022-01-01
785,Yu Chang,TBR,2.0,20.0%,81.3%,57.7%,100.0%,100.0%,100.0%,61.5%,13.9,2022.0,2022-01-01
786,Jimmy Yacabonis,- - -,14.0,20.0%,48.0%,34.4%,50.0%,81.7%,72.7%,51.4%,25.4,2022.0,2022-01-01
787,Steven Brault,CHC,9.0,20.0%,62.3%,40.8%,50.0%,83.3%,75.0%,49.0%,23.5,2022.0,2022-01-01
788,Jose Castillo,SDP,1.0,20.0%,81.8%,62.5%,100.0%,66.7%,70.0%,68.8%,22.5,2022.0,2022-01-01
789,Riley O'Brien,SEA,1.0,20.0%,66.7%,45.5%,100.0%,87.5%,90.0%,54.5%,19.4,2022.0,2022-01-01
790,Austin Warren,LAA,16.0,20.0%,72.3%,47.7%,52.0%,91.2%,83.5%,53.0%,23.4,2022.0,2022-01-01
791,Caleb Kilian,CHC,11.1,19.8%,62.3%,40.4%,70.8%,90.1%,85.3%,48.5%,22.4,2022.0,2022-01-01
792,Sam Clay,- - -,5.1,19.6%,44.9%,32.0%,60.0%,86.4%,78.1%,49.0%,21.4,2022.0,2022-01-01
793,Parker Markel,OAK,3.0,19.6%,60.0%,29.5%,55.6%,88.9%,72.2%,24.6%,24.3,2022.0,2022-01-01
794,Hunter Gaddis,CLE,7.1,19.5%,77.5%,49.7%,75.0%,85.5%,83.5%,52.0%,20.1,2022.0,2022-01-01
795,Tony Santillan,CIN,19.2,19.5%,64.9%,42.6%,48.7%,80.0%,73.0%,51.0%,27.3,2022.0,2022-01-01
796,Hansel Robles,BOS,24.2,19.4%,70.6%,45.0%,68.3%,81.9%,78.9%,50.0%,26.6,2022.0,2022-01-01
797,Arodys Vizcaino,KCR,5.2,19.4%,66.7%,39.1%,46.2%,87.5%,75.6%,41.7%,24.5,2022.0,2022-01-01
798,Blake Treinen,LAD,5.0,19.2%,67.4%,49.3%,0.0%,93.1%,79.4%,62.3%,23.4,2022.0,2022-01-01
799,Cole Waites,SFG,5.2,19.1%,75.4%,50.0%,55.6%,90.7%,84.6%,54.8%,21.6,2022.0,2022-01-01
800,Heath Hembree,- - -,22.0,19.0%,60.5%,41.4%,68.6%,88.5%,84.2%,53.9%,26.6,2022.0,2022-01-01
801,Greg Weissert,NYY,11.1,18.9%,63.7%,40.9%,50.0%,91.4%,81.6%,48.9%,25.8,2022.0,2022-01-01
802,Jackson Tetreault,WSN,21.0,18.9%,69.4%,43.8%,68.6%,87.2%,83.1%,49.3%,23.6,2022.0,2022-01-01
803,Austin Wynns,SFG,2.0,18.8%,80.0%,42.3%,66.7%,100.0%,90.9%,38.5%,11.7,2022.0,2022-01-01
804,Cade Cavalli,WSN,4.1,18.8%,70.6%,45.5%,66.7%,75.0%,73.3%,51.5%,24.7,2022.0,2022-01-01
805,Evan Lee,WSN,8.2,18.7%,60.8%,37.6%,52.9%,95.6%,83.9%,44.8%,22.6,2022.0,2022-01-01
806,Luke Farrell,- - -,15.0,18.6%,57.9%,38.6%,57.7%,91.7%,83.6%,50.9%,22.6,2022.0,2022-01-01
807,Sean Poppen,ARI,28.2,18.5%,60.0%,42.6%,55.9%,91.5%,85.0%,58.1%,22.1,2022.0,2022-01-01
808,Daniel Duarte,CIN,2.2,18.4%,71.8%,45.5%,71.4%,92.9%,88.6%,50.6%,24.9,2022.0,2022-01-01
809,Kolby Allard,TEX,21.0,18.4%,69.3%,46.2%,68.0%,77.0%,75.4%,54.5%,22.5,2022.0,2022-01-01
810,Jake Bird,COL,47.2,18.1%,61.5%,41.2%,47.6%,88.9%,80.5%,53.3%,22.2,2022.0,2022-01-01
811,Frank German,BOS,4.0,17.9%,66.7%,44.0%,100.0%,90.0%,91.9%,53.6%,22.4,2022.0,2022-01-01
812,Yadier Molina,STL,2.0,17.6%,78.3%,52.5%,100.0%,94.4%,95.2%,57.5%,10.4,2022.0,2022-01-01
813,Jackie Bradley Jr.,BOS,1.0,17.4%,100.0%,36.7%,75.0%,85.7%,81.8%,23.3%,16.5,2022.0,2022-01-01
814,Jordan Holloway,MIA,2.2,17.4%,48.0%,33.3%,75.0%,100.0%,93.8%,52.1%,22.3,2022.0,2022-01-01
